dateObserved,intensity,laneId,location,id,type,vehicleType,reversedLane,name
2020-12-30,305,105575465,"{'coordinates': [3.8956288, 43.6266977], 'type': 'Point'}",MMM_EcoCompt_X2H20063163_202012300000,TrafficFlowObserved,bicycle,False,Delmas
2020-12-31,229,105575465,"{'coordinates': [3.8956288, 43.6266977], 'type': 'Point'}",MMM_EcoCompt_X2H20063163_202012310000,TrafficFlowObserved,bicycle,False,Delmas
2020-03-12,1785,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003120000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-13,1757,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003130000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-14,1137,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003140000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-15,632,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003150000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-16,945,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003160000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-17,559,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003170000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-18,609,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003180000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-19,469,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003190000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-20,362,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003200000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-21,268,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003210000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-22,177,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003220000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-23,333,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003230000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-24,292,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003240000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-25,318,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003250000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-26,335,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003260000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-27,358,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003270000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-28,259,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003280000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-29,166,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003290000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-30,359,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003300000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-03-31,334,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202003310000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-01,328,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004010000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-02,374,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004020000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-03,397,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004030000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-04,305,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004040000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-05,205,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004050000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-06,388,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004060000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-07,380,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004070000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-08,390,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004080000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-09,408,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004090000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-10,419,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004100000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-11,292,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004110000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-12,239,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004120000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-13,186,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004130000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-14,414,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004140000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-15,404,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004150000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-16,427,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004160000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-17,442,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004170000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-18,340,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004180000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-19,153,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004190000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-20,208,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004200000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-21,185,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004210000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-22,298,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004220000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-23,505,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004230000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-24,501,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004240000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-25,400,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004250000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-26,347,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004260000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-27,416,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004270000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-28,447,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004280000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-29,562,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004290000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-04-30,495,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202004300000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-01,421,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005010000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-02,523,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005020000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-03,411,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005030000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-04,577,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005040000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-05,1365,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005050000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-06,709,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005060000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-07,620,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005070000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-08,487,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005080000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-09,503,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005090000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-10,140,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005100000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-11,3515,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005110000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-12,1106,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005120000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-13,863,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005130000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-14,887,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005140000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-15,1135,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005150000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-16,870,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005160000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-17,1082,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005170000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-18,1125,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005180000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-19,1378,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005190000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-20,1292,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005200000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-21,987,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005210000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-22,1111,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005220000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-23,912,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005230000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-24,746,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005240000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-25,1199,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005250000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-26,1386,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005260000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-27,1349,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005270000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-28,1501,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005280000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-29,1455,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005290000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-30,1107,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005300000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-05-31,841,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202005310000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-01,836,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006010000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-02,1644,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006020000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-03,1497,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006030000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-04,1189,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006040000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-05,1499,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006050000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-06,1163,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006060000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-07,722,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006070000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-08,1535,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006080000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-09,1452,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006090000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-10,1567,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006100000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-11,29,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006110000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-12,846,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006120000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-13,1020,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006130000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-14,919,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006140000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-15,1659,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006150000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-16,1905,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006160000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-17,1738,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006170000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-18,1763,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006180000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-19,1628,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006190000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-20,1072,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006200000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-21,834,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006210000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-22,1632,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006220000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-23,1776,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006230000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-24,1653,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006240000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-25,1810,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006250000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-26,1754,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006260000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-27,1095,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006270000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-28,913,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006280000,TrafficFlowObserved,bicycle,False,Tanneurs
2020-06-29,1587,188609530,"{'coordinates': [3.874408006668091, 43.61620945549243], 'type': 'Point'}",MMM_EcoCompt_XTH19101158_202006290000,TrafficFlowObserved,bicycle,False,Tanneurs
